,year,locationabbr,locationdesc,datasource,category,indicator,response,data_value_unit,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,number,weightednumber,stratificationcategory1,stratification1,categoryid,indicatorid,locationid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategory2,stratification2,stratificationcategoryid2,stratificationid2,geolocation,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,data_value_footnote_symbol,data_value_footnote
836,2016,HI,Hawaii,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,5.9,5.9,3.4,10.0,43.0,4908.0,Disability Type,Mobility Disability,DEMOG,JOB,15,JOB02,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '21.304850435000446', 'longitude': '-157.85774940299973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4.0,1657.0,,
837,2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,74.6,74.6,69.4,79.2,985.0,354662.0,Disability Status,No Disability,DISEST,RACEIND,59,RACE06,AGEADJPREV,DISSTAT,NODIS,,,,,,,,,
838,2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.7,2.7,2.2,3.3,199.0,34368.0,Overall,Overall,DISEST,STATTYPE,16,Q6SEL,AGEADJPREV,CAT1,BO1,,,,,"{'latitude': '43.682630005000476', 'longitude': '-114.3637300419997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5.0,1687.0,,
839,2016,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,5.9,5.9,3.5,10.0,20.0,2104.0,Disability Type,Vision Disability,DISEST,RACEIND,15,RACE06,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '21.304850435000446', 'longitude': '-157.85774940299973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4.0,1657.0,,
840,2016,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,,,,,,,Disability Type,Self-care Disability,DISEST,SEXIND,78,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
841,2016,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.1,3.1,2.2,4.3,72.0,16791.0,Disability Type,Self-care Disability,DISEST,VETIND,8,VET1,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '38.843840757000464', 'longitude': '-106.13361092099967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9.0,1398.0,,
842,2016,ND,North Dakota,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,,,,,,,Disability Type,Self-care Disability,DEMOG,MARRIED,38,MARRIED04,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '47.47531977900047', 'longitude': '-100.11842104899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3.0,568.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
843,2016,HHS8,HHS Region 8,BRFSS,Demographics,Marital status among adults 18 years of age or older,Divorced / Separated,%,Age-adjusted Prevalence,18.5,18.5,15.7,21.7,363.0,55329.0,Disability Type,Vision Disability,DEMOG,MARRIED,87,MARRIED02,AGEADJPREV,DISTYPE,VISDIS,,,,,,,,,
844,2016,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,3.9,3.9,3.5,4.4,623.0,107153.0,Disability Type,Self-care Disability,DISEST,AGEIND,87,AGE02,PREV,DISTYPE,SELFDIS,,,,,,,,,
845,2016,WV,West Virginia,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,11.5,11.5,8.8,14.9,187.0,20917.0,Disability Type,Hearing Disability,DEMOG,EDUCATE,54,EDUCATE03,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '38.66551020200046', 'longitude': '-80.71264013499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.0,2749.0,,
846,2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.1,4.1,2.7,6.2,101.0,24130.0,Disability Type,Vision Disability,DISEST,VETIND,45,VET1,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.0,2581.0,,
847,2016,HHS5,HHS Region 5,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,33.3,33.3,29.2,37.6,423.0,343495.0,Disability Type,Vision Disability,DEMOG,MARRIED,84,MARRIED04,AGEADJPREV,DISTYPE,VISDIS,,,,,,,,,
848,2016,OH,Ohio,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,8.3,8.3,6.0,11.4,131.0,50588.0,Disability Type,Independent Living Disability,DEMOG,EDUCATE,39,EDUCATE03,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '40.06021014100048', 'longitude': '-82.40426005599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38.0,587.0,,
849,2016,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,13.0,13.0,12.5,13.5,7378.0,3141317.0,Disability Type,Mobility Disability,DISEST,VETIND,81,VET2,AGEADJPREV,DISTYPE,MOBDIS,,,,,,,,,
850,2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,20.8,20.8,19.1,22.5,1749.0,485786.0,Disability Type,Mobility Disability,DISEST,RACEIND,59,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,,,,,,,,
851,2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,3.5,3.5,2.3,5.3,34.0,2758.0,Disability Type,Self-care Disability,DISEST,AGEIND,2,AGE03,PREV,DISTYPE,SELFDIS,,,,,"{'latitude': '64.84507995700051', 'longitude': '-147.72205903599973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51.0,1673.0,,
852,2016,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,80,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
853,2016,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,6.3,6.3,5.6,7.1,852.0,158367.0,Disability Type,Independent Living Disability,DISEST,SEXIND,24,SEX02,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '39.29058096400047', 'longitude': '-76.60926011099963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45.0,1857.0,,
854,2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,70.1,70.1,68.4,71.8,4038.0,1321847.0,Disability Status,No Disability,DISEST,SEXIND,45,SEX02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.0,2581.0,,
855,2016,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.7,2.7,2.1,3.5,69.0,82449.0,Disability Type,Vision Disability,DISEST,AGEIND,51,AGE01,PREV,DISTYPE,VISDIS,,,,,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40.0,2758.0,,
856,2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,20.9,20.9,16.8,25.8,86.0,16596.0,Disability Type,Mobility Disability,DISEST,RACEIND,44,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27.0,2658.0,,
857,2016,GU,Guam,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,,,,,,,Disability Type,Vision Disability,DEMOG,EDUCATE,66,EDUCATE03,AGEADJPREV,DISTYPE,VISDIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
858,2016,NC,North Carolina,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,19.1,19.1,14.2,25.1,115.0,127272.0,Disability Type,Mobility Disability,DEMOG,MARRIED,37,MARRIED04,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '35.466220975000454', 'longitude': '-79.15925046299964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37.0,2390.0,,
859,2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,84.3,84.3,81.8,86.5,1625.0,2465322.0,Disability Status,No Disability,DISEST,AGEIND,34,AGE01,PREV,DISSTAT,NODIS,,,,,"{'latitude': '40.13057004800049', 'longitude': '-74.27369128799967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46.0,489.0,,
860,2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.5,2.5,1.6,4.2,22.0,7078.0,Disability Type,Mobility Disability,DISEST,AGEIND,2,AGE01,PREV,DISTYPE,MOBDIS,,,,,"{'latitude': '64.84507995700051', 'longitude': '-147.72205903599973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51.0,1673.0,,
861,2016,TX,Texas,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,18.3,18.3,11.6,27.6,271.0,166376.0,Disability Type,Hearing Disability,DEMOG,EDUCATE,48,EDUCATE03,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23.0,3109.0,,
862,2016,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,81,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,,,,,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
863,2016,DE,Delaware,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,32.1,32.1,26.5,38.4,146.0,24266.0,Disability Type,Cognitive Disability,DEMOG,MARRIED,10,MARRIED01,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '39.008830667000495', 'longitude': '-75.57774116799965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43.0,1046.0,,
864,2016,SD,South Dakota,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,39.8,39.8,22.6,60.0,86.0,7660.0,Disability Type,Vision Disability,DEMOG,MARRIED,46,MARRIED01,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21.0,2732.0,,
865,2016,GA,Georgia,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,27.8,27.8,17.4,41.2,63.0,87150.0,Disability Type,Self-care Disability,DEMOG,EDUCATE,13,EDUCATE01,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '32.83968109300048', 'longitude': '-83.62758034599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31.0,1149.0,,
866,2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,42,RACE02,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '40.79373015200048', 'longitude': '-77.86070029399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48.0,2495.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
867,2016,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,2.0,2.0,1.3,2.9,37.0,21352.0,Disability Type,Self-care Disability,DISEST,RACEIND,89,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,,,,,,,,
868,2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Mobility Disability,DISEST,RACEIND,34,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '40.13057004800049', 'longitude': '-74.27369128799967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46.0,489.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
869,2016,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Vision Disability,DISEST,RACEIND,4,RACE05,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '34.865970280000454', 'longitude': '-111.76381127699972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7.0,986.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
870,2016,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,27.0,27.0,26.1,27.9,6156.0,3654284.0,Disability Status,Any Disability,DISEST,AGEIND,84,AGE02,PREV,DISSTAT,DISABL,,,,,,,,,
871,2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.0,2.0,1.3,3.1,42.0,46987.0,Disability Type,Hearing Disability,DISEST,AGEIND,25,AGE01,PREV,DISTYPE,HEARDIS,,,,,"{'latitude': '42.27687047000046', 'longitude': '-72.08269067499964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25.0,1919.0,,
872,2016,PA,Pennsylvania,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,22.0,22.0,12.4,35.9,33.0,46473.0,Disability Type,Hearing Disability,DEMOG,MARRIED,42,MARRIED04,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '40.79373015200048', 'longitude': '-77.86070029399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48.0,2495.0,,
873,2016,RI,Rhode Island,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,32.9,32.9,30.9,34.9,1828.0,203399.0,Disability Status,No Disability,DEMOG,EDUCATE,44,EDUCATE03,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27.0,2658.0,,
874,2016,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,10.2,10.2,8.1,12.8,168.0,103894.0,Disability Type,Independent Living Disability,DISEST,RACEIND,22,RACE02,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '31.31266064400046', 'longitude': '-92.44568007099969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22.0,1697.0,,
875,2016,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.4,7.4,6.4,8.5,583.0,66697.0,Disability Type,Independent Living Disability,DISEST,VETIND,23,VET2,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '45.254228894000505', 'longitude': '-68.98503133599962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49.0,1725.0,,
876,2016,HHS10,HHS Region 10,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,15.5,15.5,12.6,18.9,562.0,104673.0,Disability Type,Hearing Disability,DEMOG,EDUCATE,89,EDUCATE03,AGEADJPREV,DISTYPE,HEARDIS,,,,,,,,,
877,2016,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.8,6.8,4.5,10.2,77.0,21560.0,Disability Type,Self-care Disability,DISEST,RACEIND,5,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '34.74865012400045', 'longitude': '-92.27449074299966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15.0,998.0,,
