,year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,latitude,longitude,locationid,categoryid,measureid,datavaluetypeid,short_question_text
897,2018,OH,Ohio,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,12.8,10.3,15.5,27724,38.8454767,-83.47186379,39001,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
898,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,37.4,35.7,39.1,27724,38.8454767,-83.47186379,39001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
899,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,31.8,30.4,33.3,27724,38.8454767,-83.47186379,39001,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
900,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.0,13.2,14.7,27724,38.8454767,-83.47186379,39001,UNHBEH,BINGE,CrdPrv,Binge Drinking
901,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15.8,14.9,16.7,27724,38.8454767,-83.47186379,39001,UNHBEH,BINGE,AgeAdjPrv,Binge Drinking
902,2017,OH,Ohio,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,38.0,36.5,39.4,27724,38.8454767,-83.47186379,39001,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
903,2017,OH,Ohio,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,32.8,31.3,34.1,27724,38.8454767,-83.47186379,39001,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure
904,2017,OH,Ohio,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,80.8,79.8,81.9,27724,38.8454767,-83.47186379,39001,PREVENT,BPMED,CrdPrv,Taking BP Medication
905,2017,OH,Ohio,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,61.1,59.7,62.5,27724,38.8454767,-83.47186379,39001,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication
906,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.0,7.6,8.4,27724,38.8454767,-83.47186379,39001,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
907,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,6.2,6.8,27724,38.8454767,-83.47186379,39001,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin)
908,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.8,10.0,11.5,27724,38.8454767,-83.47186379,39001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
909,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.8,10.0,11.6,27724,38.8454767,-83.47186379,39001,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma
910,2018,OH,Ohio,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.8,77.7,83.7,27724,38.8454767,-83.47186379,39001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
911,2018,OH,Ohio,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,81.4,78.4,84.2,27724,38.8454767,-83.47186379,39001,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening
912,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,10.6,9.6,11.7,27724,38.8454767,-83.47186379,39001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
913,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,8.5,7.7,9.3,27724,38.8454767,-83.47186379,39001,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease
914,2018,OH,Ohio,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.7,77.8,79.6,27724,38.8454767,-83.47186379,39001,PREVENT,CHECKUP,CrdPrv,Annual Checkup
915,2018,OH,Ohio,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,76.3,75.1,77.3,27724,38.8454767,-83.47186379,39001,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup
916,2017,OH,Ohio,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,76.4,74.6,78.2,27724,38.8454767,-83.47186379,39001,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
917,2017,OH,Ohio,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,72.6,70.4,74.8,27724,38.8454767,-83.47186379,39001,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening
918,2018,OH,Ohio,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,55.3,52.2,58.5,27724,38.8454767,-83.47186379,39001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
919,2018,OH,Ohio,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,53.6,50.4,56.7,27724,38.8454767,-83.47186379,39001,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening
920,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,13.2,11.4,15.2,27724,38.8454767,-83.47186379,39001,HLTHOUT,COPD,CrdPrv,COPD
921,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,11.3,9.8,12.8,27724,38.8454767,-83.47186379,39001,HLTHOUT,COPD,AgeAdjPrv,COPD
922,2018,OH,Ohio,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,28.9,21.4,37.9,27724,38.8454767,-83.47186379,39001,PREVENT,COREM,CrdPrv,Core preventive services for older men
923,2018,OH,Ohio,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,22.2,17.1,28.0,27724,38.8454767,-83.47186379,39001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
924,2018,OH,Ohio,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,25.0,18.6,32.9,27724,38.8454767,-83.47186379,39001,PREVENT,COREW,CrdPrv,Core preventive services for older women
925,2018,OH,Ohio,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,18.7,14.3,23.8,27724,38.8454767,-83.47186379,39001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
926,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,29.1,25.3,32.6,27724,38.8454767,-83.47186379,39001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
927,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,30.3,26.0,34.0,27724,38.8454767,-83.47186379,39001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
928,2018,OH,Ohio,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,51.5,47.1,56.1,27724,38.8454767,-83.47186379,39001,PREVENT,DENTAL,CrdPrv,Dental Visit
929,2018,OH,Ohio,Adams,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,51.0,46.2,55.5,27724,38.8454767,-83.47186379,39001,PREVENT,DENTAL,AgeAdjPrv,Dental Visit
930,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.6,14.3,16.9,27724,38.8454767,-83.47186379,39001,HLTHOUT,DIABETES,CrdPrv,Diabetes
931,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.7,11.7,13.6,27724,38.8454767,-83.47186379,39001,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes
932,2017,OH,Ohio,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.2,36.9,39.4,27724,38.8454767,-83.47186379,39001,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
933,2017,OH,Ohio,Adams,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.3,29.2,31.2,27724,38.8454767,-83.47186379,39001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol
934,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.8,3.5,4.2,27724,38.8454767,-83.47186379,39001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
935,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.2,3.0,3.5,27724,38.8454767,-83.47186379,39001,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease
936,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,35.6,32.1,38.9,27724,38.8454767,-83.47186379,39001,UNHBEH,LPA,CrdPrv,Physical Inactivity
937,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,34.0,30.5,37.1,27724,38.8454767,-83.47186379,39001,UNHBEH,LPA,AgeAdjPrv,Physical Inactivity
938,2018,OH,Ohio,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.1,63.1,72.8,27724,38.8454767,-83.47186379,39001,PREVENT,MAMMOUSE,CrdPrv,Mammography
939,2018,OH,Ohio,Adams,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,67.4,62.3,72.2,27724,38.8454767,-83.47186379,39001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography
940,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.7,16.9,20.4,27724,38.8454767,-83.47186379,39001,HLTHOUT,MHLTH,CrdPrv,Mental Health
941,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.7,17.7,21.7,27724,38.8454767,-83.47186379,39001,HLTHOUT,MHLTH,AgeAdjPrv,Mental Health
942,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,37.5,41.2,27724,38.8454767,-83.47186379,39001,UNHBEH,OBESITY,CrdPrv,Obesity
943,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.9,37.0,40.8,27724,38.8454767,-83.47186379,39001,UNHBEH,OBESITY,AgeAdjPrv,Obesity
944,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.0,17.1,21.1,27724,38.8454767,-83.47186379,39001,HLTHOUT,PHLTH,CrdPrv,Physical Health
945,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.3,15.6,19.1,27724,38.8454767,-83.47186379,39001,HLTHOUT,PHLTH,AgeAdjPrv,Physical Health
946,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.7,40.9,44.4,27724,38.8454767,-83.47186379,39001,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
947,2018,OH,Ohio,Adams,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,43.7,41.9,45.4,27724,38.8454767,-83.47186379,39001,UNHBEH,SLEEP,AgeAdjPrv,Sleep <7 hours
948,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.9,4.3,5.5,27724,38.8454767,-83.47186379,39001,HLTHOUT,STROKE,CrdPrv,Stroke
949,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4.0,3.5,4.5,27724,38.8454767,-83.47186379,39001,HLTHOUT,STROKE,AgeAdjPrv,Stroke
950,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,24.1,16.9,31.6,27724,38.8454767,-83.47186379,39001,HLTHOUT,TEETHLOST,CrdPrv,Teeth Loss
951,2018,OH,Ohio,Adams,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,24.6,17.3,32.2,27724,38.8454767,-83.47186379,39001,HLTHOUT,TEETHLOST,AgeAdjPrv,Teeth Loss
952,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.9,8.1,11.8,102811,39.8714554,-77.21782671,42001,PREVENT,ACCESS2,CrdPrv,Health Insurance
953,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,10.6,8.5,12.8,102811,39.8714554,-77.21782671,42001,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance
954,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,32.2,30.5,33.9,102811,39.8714554,-77.21782671,42001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
955,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,26.6,25.3,28.0,102811,39.8714554,-77.21782671,42001,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis
956,2018,PA,Pennsylvania,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.4,16.5,18.2,102811,39.8714554,-77.21782671,42001,UNHBEH,BINGE,CrdPrv,Binge Drinking
957,2018,PA,Pennsylvania,Adams,BRFSS,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,19.9,18.9,20.9,102811,39.8714554,-77.21782671,42001,UNHBEH,BINGE,AgeAdjPrv,Binge Drinking
958,2017,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,33.2,31.8,34.7,102811,39.8714554,-77.21782671,42001,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
959,2017,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,28.0,26.7,29.2,102811,39.8714554,-77.21782671,42001,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure
960,2017,PA,Pennsylvania,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,78.1,77.0,79.3,102811,39.8714554,-77.21782671,42001,PREVENT,BPMED,CrdPrv,Taking BP Medication
961,2017,PA,Pennsylvania,Adams,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,55.8,54.7,57.0,102811,39.8714554,-77.21782671,42001,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication
962,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,7.8,8.7,102811,39.8714554,-77.21782671,42001,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
963,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,6.2,6.8,102811,39.8714554,-77.21782671,42001,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin)
964,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.2,9.6,10.9,102811,39.8714554,-77.21782671,42001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
965,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.2,9.6,10.9,102811,39.8714554,-77.21782671,42001,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma
966,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.8,81.4,86.4,102811,39.8714554,-77.21782671,42001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
967,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.7,82.4,87.1,102811,39.8714554,-77.21782671,42001,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening
968,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.6,6.8,8.5,102811,39.8714554,-77.21782671,42001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
969,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.3,6.5,102811,39.8714554,-77.21782671,42001,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease
970,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.8,77.9,79.6,102811,39.8714554,-77.21782671,42001,PREVENT,CHECKUP,CrdPrv,Annual Checkup
971,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.9,74.9,76.9,102811,39.8714554,-77.21782671,42001,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup
972,2017,PA,Pennsylvania,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,80.5,79.0,82.1,102811,39.8714554,-77.21782671,42001,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
973,2017,PA,Pennsylvania,Adams,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,77.4,75.5,79.4,102811,39.8714554,-77.21782671,42001,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening
974,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,69.3,66.5,71.8,102811,39.8714554,-77.21782671,42001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
975,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,67.7,64.9,70.5,102811,39.8714554,-77.21782671,42001,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening
976,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.1,6.8,9.4,102811,39.8714554,-77.21782671,42001,HLTHOUT,COPD,CrdPrv,COPD
977,2018,PA,Pennsylvania,Adams,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,6.7,5.8,7.8,102811,39.8714554,-77.21782671,42001,HLTHOUT,COPD,AgeAdjPrv,COPD
978,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,36.2,27.4,45.8,102811,39.8714554,-77.21782671,42001,PREVENT,COREM,CrdPrv,Core preventive services for older men
979,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,27.8,21.8,34.1,102811,39.8714554,-77.21782671,42001,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men
980,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,33.2,25.1,42.3,102811,39.8714554,-77.21782671,42001,PREVENT,COREW,CrdPrv,Core preventive services for older women
981,2018,PA,Pennsylvania,Adams,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,24.7,19.2,30.6,102811,39.8714554,-77.21782671,42001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women
982,2018,PA,Pennsylvania,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,18.4,15.5,21.1,102811,39.8714554,-77.21782671,42001,UNHBEH,CSMOKING,CrdPrv,Current Smoking
983,2018,PA,Pennsylvania,Adams,BRFSS,Unhealthy Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,19.8,16.8,22.7,102811,39.8714554,-77.21782671,42001,UNHBEH,CSMOKING,AgeAdjPrv,Current Smoking
